-----------------------------------------------------------------------------------------------------------------------------
    Wl / nm   log_gf   A-Value  Element E_lower_lev. E_lower_lev.   J   Config.    E_upper_lev. E_upper_lev.   J   Config.
vac<200nm<air           / 1/s   (Name)    / cm^(-1)      / eV     lower lower        / cm^(-1)      / eV     upper upper
-----------------------------------------------------------------------------------------------------------------------------
   489.2000   -3.940 6.396e+03 Ar I      105617.270    13.094872   2.0 4p   [2+     126053.100    15.628592   2.0 7d' *[1+
   489.4691   -2.580 7.319e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     124526.695    15.439342   0.0 7d  *[0+
   492.1034   -2.810 6.091e+04 Ar I      105617.270    13.094872   2.0 4p   [2+     125932.530    15.613644   3.0 10d  *[3+
   493.7720   -3.160 3.783e+04 Ar I      105462.760    13.075716   3.0 4p   [2+     125709.370    15.585975   2.0 11s  *[1+
   495.6750   -2.200 1.902e+05 Ar I      105462.760    13.075716   3.0 4p   [2+     125631.640    15.576338   4.0 9d  *[3+
   496.7741   -3.530 2.657e+04 Ar I      106087.260    13.153144   1.0 4p   [1+     126211.520    15.648234   1.0 9s' *[0+
   496.9899   -3.260 1.483e+05 Ar I      106087.260    13.153144   1.0 4p   [1+     126202.780    15.647150   0.0 9s' *[0+
   498.9943   -2.550 1.078e+05 Ar I      105617.270    13.094872   2.0 4p   [2+     125651.990    15.578861   3.0 9d  *[3+
   500.4316   -4.770 9.041e+02 Ar I      106087.260    13.153144   1.0 4p   [1+     126064.440    15.629998   2.0 7d' *[2+
   500.5120   -3.240 5.104e+04 Ar I      106237.552    13.171778   2.0 4p   [1+     126211.520    15.648234   1.0 9s' *[0+
   500.7158   -2.310 2.605e+05 Ar I      106087.260    13.153144   1.0 4p   [1+     126053.100    15.628592   2.0 7d' *[1+
   503.2024   -2.790 8.539e+04 Ar I      105462.760    13.075716   3.0 4p   [2+     125329.940    15.538932   2.0 10s  *[1+
   503.5875   -2.620 9.008e+04 Ar I      106237.552    13.171778   2.0 4p   [1+     126089.540    15.633110   3.0 7d' *[2+
   504.0500   -2.920 1.052e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     123935.870    15.366089   1.0 8s  *[1+
   504.2250   -3.150 3.712e+04 Ar I      106237.552    13.171778   2.0 4p   [1+     126064.440    15.629998   2.0 7d' *[2+
   504.5135   -3.930 6.154e+03 Ar I      106237.552    13.171778   2.0 4p   [1+     126053.100    15.628592   2.0 7d' *[1+
   504.8811   -2.210 3.225e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     123903.220    15.362041   2.0 8s  *[1+
   505.4176   -2.690 1.776e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     123882.203    15.359436   1.0 7s' *[0+
   505.6529   -2.980 2.730e+05 Ar I      104102.099    12.907015   1.0 4p   [0+     123873.000    15.358294   0.0 7s' *[0+
